transaction_date,store_location,unit_price,product_category,product_type,Size,Day Name,transaction_qty
01-03-2023,Hell's Kitchen,3.5,Bakery,Pastry,Not Defined,Wednesday,2
01-03-2023,Hell's Kitchen,3.5,Coffee,Gourmet brewed coffee,Large,Wednesday,8
01-03-2023,Hell's Kitchen,3.5,Coffee,Organic brewed coffee,Large,Wednesday,11
01-03-2023,Hell's Kitchen,3.5,Drinking Chocolate,Hot chocolate,Regular,Wednesday,3
01-03-2023,Hell's Kitchen,3.75,Bakery,Pastry,Not Defined,Wednesday,10
01-03-2023,Hell's Kitchen,3.75,Coffee,Barista Espresso,Not Defined,Wednesday,22
01-03-2023,Hell's Kitchen,3.75,Coffee,Premium brewed coffee,Large,Wednesday,10
01-03-2023,Hell's Kitchen,3.75,Drinking Chocolate,Hot chocolate,Regular,Wednesday,11
01-03-2023,Hell's Kitchen,4.0,Tea,Brewed Chai tea,Large,Wednesday,3
01-03-2023,Hell's Kitchen,4.25,Coffee,Barista Espresso,Large,Wednesday,10
01-03-2023,Hell's Kitchen,4.25,Coffee,Barista Espresso,Regular,Wednesday,9
01-03-2023,Hell's Kitchen,4.5,Bakery,Scone,Not Defined,Wednesday,2
01-03-2023,Hell's Kitchen,4.5,Drinking Chocolate,Hot chocolate,Large,Wednesday,5
01-03-2023,Hell's Kitchen,4.75,Drinking Chocolate,Hot chocolate,Large,Wednesday,9
01-03-2023,Lower Manhattan,2.0,Coffee,Drip coffee,Small,Wednesday,7
01-03-2023,Lower Manhattan,2.0,Coffee,Gourmet brewed coffee,Small,Wednesday,6
01-03-2023,Lower Manhattan,2.2,Coffee,Gourmet brewed coffee,Small,Wednesday,4
01-03-2023,Lower Manhattan,2.2,Coffee,Organic brewed coffee,Small,Wednesday,13
01-03-2023,Lower Manhattan,2.45,Coffee,Premium brewed coffee,Small,Wednesday,11
01-03-2023,Lower Manhattan,2.5,Coffee,Drip coffee,Regular,Wednesday,8
01-03-2023,Lower Manhattan,2.5,Coffee,Gourmet brewed coffee,Regular,Wednesday,2
01-03-2023,Lower Manhattan,2.5,Tea,Brewed Black tea,Regular,Wednesday,8
01-03-2023,Lower Manhattan,2.5,Tea,Brewed Chai tea,Regular,Wednesday,9
01-03-2023,Lower Manhattan,2.5,Tea,Brewed Green tea,Regular,Wednesday,9
01-03-2023,Lower Manhattan,2.5,Tea,Brewed herbal tea,Regular,Wednesday,10
01-03-2023,Lower Manhattan,2.55,Tea,Brewed Chai tea,Regular,Wednesday,6
01-03-2023,Lower Manhattan,3.0,Bakery,Scone,Not Defined,Wednesday,5
01-03-2023,Lower Manhattan,3.0,Coffee,Barista Espresso,Not Defined,Wednesday,17
01-03-2023,Lower Manhattan,3.0,Coffee,Drip coffee,Large,Wednesday,4
01-03-2023,Lower Manhattan,3.0,Coffee,Gourmet brewed coffee,Large,Wednesday,7
01-03-2023,Lower Manhattan,3.0,Coffee,Gourmet brewed coffee,Regular,Wednesday,8
01-03-2023,Lower Manhattan,3.0,Coffee,Organic brewed coffee,Regular,Wednesday,6
01-03-2023,Lower Manhattan,3.0,Tea,Brewed Black tea,Large,Wednesday,14
01-03-2023,Lower Manhattan,3.0,Tea,Brewed Chai tea,Large,Wednesday,3
01-03-2023,Lower Manhattan,3.0,Tea,Brewed Green tea,Large,Wednesday,3
01-03-2023,Lower Manhattan,3.0,Tea,Brewed herbal tea,Large,Wednesday,12
01-03-2023,Lower Manhattan,3.1,Coffee,Premium brewed coffee,Regular,Wednesday,3
01-03-2023,Lower Manhattan,3.1,Tea,Brewed Chai tea,Large,Wednesday,10
01-03-2023,Lower Manhattan,3.25,Bakery,Biscotti,Not Defined,Wednesday,6
01-03-2023,Lower Manhattan,3.25,Bakery,Scone,Not Defined,Wednesday,3
01-03-2023,Lower Manhattan,3.5,Bakery,Biscotti,Not Defined,Wednesday,4
01-03-2023,Lower Manhattan,3.5,Bakery,Pastry,Not Defined,Wednesday,5
01-03-2023,Lower Manhattan,3.5,Coffee,Gourmet brewed coffee,Large,Wednesday,16
01-03-2023,Lower Manhattan,3.5,Coffee,Organic brewed coffee,Large,Wednesday,8
01-03-2023,Lower Manhattan,3.75,Bakery,Pastry,Not Defined,Wednesday,8
01-03-2023,Lower Manhattan,3.75,Bakery,Scone,Not Defined,Wednesday,5
01-03-2023,Lower Manhattan,3.75,Coffee,Barista Espresso,Not Defined,Wednesday,15
01-03-2023,Lower Manhattan,3.75,Coffee,Premium brewed coffee,Large,Wednesday,7
01-03-2023,Lower Manhattan,3.75,Drinking Chocolate,Hot chocolate,Regular,Wednesday,9
01-03-2023,Lower Manhattan,4.0,Tea,Brewed Chai tea,Large,Wednesday,5
01-03-2023,Lower Manhattan,4.25,Coffee,Barista Espresso,Large,Wednesday,9
01-03-2023,Lower Manhattan,4.25,Coffee,Barista Espresso,Regular,Wednesday,9
01-03-2023,Lower Manhattan,4.5,Bakery,Scone,Not Defined,Wednesday,4
01-03-2023,Lower Manhattan,4.5,Drinking Chocolate,Hot chocolate,Large,Wednesday,2
01-03-2023,Lower Manhattan,4.75,Drinking Chocolate,Hot chocolate,Large,Wednesday,10
01-04-2023,Astoria,2.0,Coffee,Drip coffee,Small,Saturday,14
01-04-2023,Astoria,2.0,Coffee,Gourmet brewed coffee,Small,Saturday,11
01-04-2023,Astoria,2.2,Coffee,Gourmet brewed coffee,Small,Saturday,16
01-04-2023,Astoria,2.2,Coffee,Organic brewed coffee,Small,Saturday,5
01-04-2023,Astoria,2.45,Coffee,Premium brewed coffee,Small,Saturday,11
01-04-2023,Astoria,2.5,Coffee,Drip coffee,Regular,Saturday,9
01-04-2023,Astoria,2.5,Coffee,Gourmet brewed coffee,Regular,Saturday,14
01-04-2023,Astoria,2.5,Tea,Brewed Black tea,Regular,Saturday,20
01-04-2023,Astoria,2.5,Tea,Brewed Chai tea,Regular,Saturday,40
01-04-2023,Astoria,2.5,Tea,Brewed Green tea,Regular,Saturday,6
01-04-2023,Astoria,2.5,Tea,Brewed herbal tea,Regular,Saturday,12
01-04-2023,Astoria,2.55,Tea,Brewed Chai tea,Regular,Saturday,13
01-04-2023,Astoria,3.0,Bakery,Scone,Not Defined,Saturday,3
01-04-2023,Astoria,3.0,Coffee,Barista Espresso,Not Defined,Saturday,9
01-04-2023,Astoria,3.0,Coffee,Drip coffee,Large,Saturday,6
01-04-2023,Astoria,3.0,Coffee,Gourmet brewed coffee,Large,Saturday,2
01-04-2023,Astoria,3.0,Coffee,Gourmet brewed coffee,Regular,Saturday,13
01-04-2023,Astoria,3.0,Coffee,Organic brewed coffee,Regular,Saturday,13
01-04-2023,Astoria,3.0,Tea,Brewed Black tea,Large,Saturday,17
01-04-2023,Astoria,3.0,Tea,Brewed Chai tea,Large,Saturday,7
01-04-2023,Astoria,3.0,Tea,Brewed Green tea,Large,Saturday,6
01-04-2023,Astoria,3.0,Tea,Brewed herbal tea,Large,Saturday,22
01-04-2023,Astoria,3.1,Coffee,Premium brewed coffee,Regular,Saturday,20
01-04-2023,Astoria,3.1,Tea,Brewed Chai tea,Large,Saturday,7
01-04-2023,Astoria,3.25,Bakery,Biscotti,Not Defined,Saturday,3
01-04-2023,Astoria,3.25,Bakery,Scone,Not Defined,Saturday,9
01-04-2023,Astoria,3.5,Bakery,Biscotti,Not Defined,Saturday,4
01-04-2023,Astoria,3.5,Bakery,Pastry,Not Defined,Saturday,5
01-04-2023,Astoria,3.5,Coffee,Gourmet brewed coffee,Large,Saturday,7
01-04-2023,Astoria,3.5,Coffee,Organic brewed coffee,Large,Saturday,6
01-04-2023,Astoria,3.5,Drinking Chocolate,Hot chocolate,Regular,Saturday,7
01-04-2023,Astoria,3.75,Bakery,Pastry,Not Defined,Saturday,6
01-04-2023,Astoria,3.75,Bakery,Scone,Not Defined,Saturday,3
01-04-2023,Astoria,3.75,Coffee,Barista Espresso,Not Defined,Saturday,22
01-04-2023,Astoria,3.75,Coffee,Premium brewed coffee,Large,Saturday,5
01-04-2023,Astoria,3.75,Drinking Chocolate,Hot chocolate,Regular,Saturday,12
01-04-2023,Astoria,4.0,Tea,Brewed Chai tea,Large,Saturday,9
01-04-2023,Astoria,4.25,Coffee,Barista Espresso,Large,Saturday,9
01-04-2023,Astoria,4.25,Coffee,Barista Espresso,Regular,Saturday,9
01-04-2023,Astoria,4.5,Bakery,Scone,Not Defined,Saturday,5
01-04-2023,Astoria,4.5,Drinking Chocolate,Hot chocolate,Large,Saturday,6
01-04-2023,Astoria,4.75,Drinking Chocolate,Hot chocolate,Large,Saturday,10
01-04-2023,Hell's Kitchen,2.0,Coffee,Drip coffee,Small,Saturday,11
01-04-2023,Hell's Kitchen,2.0,Coffee,Gourmet brewed coffee,Small,Saturday,6
01-04-2023,Hell's Kitchen,2.2,Coffee,Gourmet brewed coffee,Small,Saturday,6
01-04-2023,Hell's Kitchen,2.2,Coffee,Organic brewed coffee,Small,Saturday,5
01-04-2023,Hell's Kitchen,2.45,Coffee,Premium brewed coffee,Small,Saturday,9
01-04-2023,Hell's Kitchen,2.5,Coffee,Drip coffee,Regular,Saturday,10
01-04-2023,Hell's Kitchen,2.5,Coffee,Gourmet brewed coffee,Regular,Saturday,8
01-04-2023,Hell's Kitchen,2.5,Tea,Brewed Black tea,Regular,Saturday,16
01-04-2023,Hell's Kitchen,2.5,Tea,Brewed Chai tea,Regular,Saturday,15
01-04-2023,Hell's Kitchen,2.5,Tea,Brewed Green tea,Regular,Saturday,4
01-04-2023,Hell's Kitchen,2.5,Tea,Brewed herbal tea,Regular,Saturday,17
01-04-2023,Hell's Kitchen,2.55,Tea,Brewed Chai tea,Regular,Saturday,8
01-04-2023,Hell's Kitchen,3.0,Bakery,Scone,Not Defined,Saturday,3
01-04-2023,Hell's Kitchen,3.0,Coffee,Barista Espresso,Not Defined,Saturday,21
01-04-2023,Hell's Kitchen,3.0,Coffee,Drip coffee,Large,Saturday,10
01-04-2023,Hell's Kitchen,3.0,Coffee,Gourmet brewed coffee,Large,Saturday,11
01-04-2023,Hell's Kitchen,3.0,Coffee,Gourmet brewed coffee,Regular,Saturday,8
01-04-2023,Hell's Kitchen,3.0,Coffee,Organic brewed coffee,Regular,Saturday,10
01-04-2023,Hell's Kitchen,3.0,Tea,Brewed Black tea,Large,Saturday,17
01-04-2023,Hell's Kitchen,3.0,Tea,Brewed Chai tea,Large,Saturday,11
01-04-2023,Hell's Kitchen,3.0,Tea,Brewed Green tea,Large,Saturday,11
01-04-2023,Hell's Kitchen,3.0,Tea,Brewed herbal tea,Large,Saturday,21
01-04-2023,Hell's Kitchen,3.1,Coffee,Premium brewed coffee,Regular,Saturday,10
01-04-2023,Hell's Kitchen,3.1,Tea,Brewed Chai tea,Large,Saturday,7
01-04-2023,Hell's Kitchen,3.25,Bakery,Biscotti,Not Defined,Saturday,4
01-04-2023,Hell's Kitchen,3.25,Bakery,Scone,Not Defined,Saturday,3
01-04-2023,Hell's Kitchen,3.5,Bakery,Biscotti,Not Defined,Saturday,3
01-04-2023,Hell's Kitchen,3.5,Bakery,Pastry,Not Defined,Saturday,3
01-04-2023,Hell's Kitchen,3.5,Coffee,Gourmet brewed coffee,Large,Saturday,13
01-04-2023,Hell's Kitchen,3.5,Coffee,Organic brewed coffee,Large,Saturday,9
01-04-2023,Hell's Kitchen,3.5,Drinking Chocolate,Hot chocolate,Regular,Saturday,7
01-04-2023,Hell's Kitchen,3.75,Bakery,Pastry,Not Defined,Saturday,10
01-04-2023,Hell's Kitchen,3.75,Coffee,Barista Espresso,Not Defined,Saturday,23
01-04-2023,Hell's Kitchen,3.75,Coffee,Premium brewed coffee,Large,Saturday,12
01-04-2023,Hell's Kitchen,3.75,Drinking Chocolate,Hot chocolate,Regular,Saturday,11
01-04-2023,Hell's Kitchen,4.0,Tea,Brewed Chai tea,Large,Saturday,6
01-04-2023,Hell's Kitchen,4.25,Coffee,Barista Espresso,Large,Saturday,5
01-04-2023,Hell's Kitchen,4.25,Coffee,Barista Espresso,Regular,Saturday,6
01-04-2023,Hell's Kitchen,4.5,Bakery,Scone,Not Defined,Saturday,5
01-04-2023,Hell's Kitchen,4.5,Drinking Chocolate,Hot chocolate,Large,Saturday,7
01-04-2023,Hell's Kitchen,4.75,Drinking Chocolate,Hot chocolate,Large,Saturday,8
01-04-2023,Lower Manhattan,2.0,Coffee,Drip coffee,Small,Saturday,6
01-04-2023,Lower Manhattan,2.0,Coffee,Gourmet brewed coffee,Small,Saturday,6
01-04-2023,Lower Manhattan,2.2,Coffee,Gourmet brewed coffee,Small,Saturday,3
01-04-2023,Lower Manhattan,2.2,Coffee,Organic brewed coffee,Small,Saturday,15
01-04-2023,Lower Manhattan,2.45,Coffee,Premium brewed coffee,Small,Saturday,12
01-04-2023,Lower Manhattan,2.5,Coffee,Drip coffee,Regular,Saturday,9
01-04-2023,Lower Manhattan,2.5,Coffee,Gourmet brewed coffee,Regular,Saturday,6
01-04-2023,Lower Manhattan,2.5,Tea,Brewed Black tea,Regular,Saturday,13
01-04-2023,Lower Manhattan,2.5,Tea,Brewed Chai tea,Regular,Saturday,19
01-04-2023,Lower Manhattan,2.5,Tea,Brewed Green tea,Regular,Saturday,9
01-04-2023,Lower Manhattan,2.5,Tea,Brewed herbal tea,Regular,Saturday,18
01-04-2023,Lower Manhattan,2.55,Tea,Brewed Chai tea,Regular,Saturday,12
01-04-2023,Lower Manhattan,3.0,Bakery,Scone,Not Defined,Saturday,5
01-04-2023,Lower Manhattan,3.0,Coffee,Barista Espresso,Not Defined,Saturday,11
01-04-2023,Lower Manhattan,3.0,Coffee,Drip coffee,Large,Saturday,7
01-04-2023,Lower Manhattan,3.0,Coffee,Gourmet brewed coffee,Large,Saturday,7
01-04-2023,Lower Manhattan,3.0,Coffee,Gourmet brewed coffee,Regular,Saturday,14
01-04-2023,Lower Manhattan,3.0,Coffee,Organic brewed coffee,Regular,Saturday,8
01-04-2023,Lower Manhattan,3.0,Tea,Brewed Black tea,Large,Saturday,14
01-04-2023,Lower Manhattan,3.0,Tea,Brewed Chai tea,Large,Saturday,3
01-04-2023,Lower Manhattan,3.0,Tea,Brewed Green tea,Large,Saturday,9
01-04-2023,Lower Manhattan,3.0,Tea,Brewed herbal tea,Large,Saturday,14
01-04-2023,Lower Manhattan,3.1,Coffee,Premium brewed coffee,Regular,Saturday,3
01-04-2023,Lower Manhattan,3.1,Tea,Brewed Chai tea,Large,Saturday,9
01-04-2023,Lower Manhattan,3.25,Bakery,Biscotti,Not Defined,Saturday,6
01-04-2023,Lower Manhattan,3.25,Bakery,Scone,Not Defined,Saturday,7
01-04-2023,Lower Manhattan,3.5,Bakery,Biscotti,Not Defined,Saturday,5
01-04-2023,Lower Manhattan,3.5,Bakery,Pastry,Not Defined,Saturday,6
01-04-2023,Lower Manhattan,3.5,Coffee,Gourmet brewed coffee,Large,Saturday,12
01-04-2023,Lower Manhattan,3.5,Coffee,Organic brewed coffee,Large,Saturday,12
01-04-2023,Lower Manhattan,3.5,Drinking Chocolate,Hot chocolate,Regular,Saturday,4
01-04-2023,Lower Manhattan,3.75,Bakery,Pastry,Not Defined,Saturday,10
01-04-2023,Lower Manhattan,3.75,Bakery,Scone,Not Defined,Saturday,4
01-04-2023,Lower Manhattan,3.75,Coffee,Barista Espresso,Not Defined,Saturday,25
01-04-2023,Lower Manhattan,3.75,Coffee,Premium brewed coffee,Large,Saturday,3
01-04-2023,Lower Manhattan,3.75,Drinking Chocolate,Hot chocolate,Regular,Saturday,7
01-04-2023,Lower Manhattan,4.0,Tea,Brewed Chai tea,Large,Saturday,5
01-04-2023,Lower Manhattan,4.25,Coffee,Barista Espresso,Large,Saturday,7
01-04-2023,Lower Manhattan,4.25,Coffee,Barista Espresso,Regular,Saturday,10
01-04-2023,Lower Manhattan,4.5,Bakery,Scone,Not Defined,Saturday,4
01-04-2023,Lower Manhattan,4.5,Drinking Chocolate,Hot chocolate,Large,Saturday,10
01-04-2023,Lower Manhattan,4.75,Drinking Chocolate,Hot chocolate,Large,Saturday,6
01-05-2023,Astoria,2.0,Coffee,Drip coffee,Small,Monday,15
01-05-2023,Astoria,2.0,Coffee,Gourmet brewed coffee,Small,Monday,8
01-05-2023,Astoria,2.2,Coffee,Gourmet brewed coffee,Small,Monday,12
01-05-2023,Astoria,2.2,Coffee,Organic brewed coffee,Small,Monday,10
01-05-2023,Astoria,2.45,Coffee,Premium brewed coffee,Small,Monday,16
01-05-2023,Astoria,2.5,Coffee,Drip coffee,Regular,Monday,11
01-05-2023,Astoria,2.5,Coffee,Gourmet brewed coffee,Regular,Monday,13
01-05-2023,Astoria,2.5,Tea,Brewed Black tea,Regular,Monday,20
01-05-2023,Astoria,2.5,Tea,Brewed Chai tea,Regular,Monday,39
01-05-2023,Astoria,2.5,Tea,Brewed Green tea,Regular,Monday,12
01-05-2023,Astoria,2.5,Tea,Brewed herbal tea,Regular,Monday,19
01-05-2023,Astoria,2.55,Tea,Brewed Chai tea,Regular,Monday,10
01-05-2023,Astoria,3.0,Bakery,Scone,Not Defined,Monday,5
01-05-2023,Astoria,3.0,Coffee,Barista Espresso,Not Defined,Monday,15
01-05-2023,Astoria,3.0,Coffee,Drip coffee,Large,Monday,7
01-05-2023,Astoria,3.0,Coffee,Gourmet brewed coffee,Large,Monday,10
01-05-2023,Astoria,3.0,Coffee,Gourmet brewed coffee,Regular,Monday,9
01-05-2023,Astoria,3.0,Coffee,Organic brewed coffee,Regular,Monday,13
01-05-2023,Astoria,3.0,Tea,Brewed Black tea,Large,Monday,25
01-05-2023,Astoria,3.0,Tea,Brewed Chai tea,Large,Monday,12
01-05-2023,Astoria,3.0,Tea,Brewed Green tea,Large,Monday,11
01-05-2023,Astoria,3.0,Tea,Brewed herbal tea,Large,Monday,20
01-05-2023,Astoria,3.1,Coffee,Premium brewed coffee,Regular,Monday,13
01-05-2023,Astoria,3.1,Tea,Brewed Chai tea,Large,Monday,10
01-05-2023,Astoria,3.25,Bakery,Biscotti,Not Defined,Monday,5
01-05-2023,Astoria,3.25,Bakery,Scone,Not Defined,Monday,8
01-05-2023,Astoria,3.5,Bakery,Biscotti,Not Defined,Monday,10
01-05-2023,Astoria,3.5,Bakery,Pastry,Not Defined,Monday,5
01-05-2023,Astoria,3.5,Coffee,Gourmet brewed coffee,Large,Monday,11
01-05-2023,Astoria,3.5,Coffee,Organic brewed coffee,Large,Monday,9
01-05-2023,Astoria,3.5,Drinking Chocolate,Hot chocolate,Regular,Monday,16
01-05-2023,Astoria,3.75,Bakery,Pastry,Not Defined,Monday,7
01-05-2023,Astoria,3.75,Bakery,Scone,Not Defined,Monday,6
01-05-2023,Astoria,3.75,Coffee,Barista Espresso,Not Defined,Monday,29
01-05-2023,Astoria,3.75,Coffee,Premium brewed coffee,Large,Monday,15
01-05-2023,Astoria,3.75,Drinking Chocolate,Hot chocolate,Regular,Monday,14
01-05-2023,Astoria,4.0,Tea,Brewed Chai tea,Large,Monday,17
01-05-2023,Astoria,4.25,Coffee,Barista Espresso,Large,Monday,7
01-05-2023,Astoria,4.25,Coffee,Barista Espresso,Regular,Monday,10
01-05-2023,Astoria,4.5,Bakery,Scone,Not Defined,Monday,5
01-05-2023,Astoria,4.5,Drinking Chocolate,Hot chocolate,Large,Monday,10
01-05-2023,Astoria,4.75,Drinking Chocolate,Hot chocolate,Large,Monday,14
01-05-2023,Hell's Kitchen,2.0,Coffee,Drip coffee,Small,Monday,15
01-05-2023,Hell's Kitchen,2.0,Coffee,Gourmet brewed coffee,Small,Monday,10
01-05-2023,Hell's Kitchen,2.2,Coffee,Gourmet brewed coffee,Small,Monday,4
01-05-2023,Hell's Kitchen,2.2,Coffee,Organic brewed coffee,Small,Monday,6
01-05-2023,Hell's Kitchen,2.45,Coffee,Premium brewed coffee,Small,Monday,12
01-05-2023,Hell's Kitchen,2.5,Coffee,Drip coffee,Regular,Monday,9
01-05-2023,Hell's Kitchen,2.5,Coffee,Gourmet brewed coffee,Regular,Monday,10
01-05-2023,Hell's Kitchen,2.5,Tea,Brewed Black tea,Regular,Monday,21
01-05-2023,Hell's Kitchen,2.5,Tea,Brewed Chai tea,Regular,Monday,22
01-05-2023,Hell's Kitchen,2.5,Tea,Brewed Green tea,Regular,Monday,12
01-05-2023,Hell's Kitchen,2.5,Tea,Brewed herbal tea,Regular,Monday,28
01-05-2023,Hell's Kitchen,2.55,Tea,Brewed Chai tea,Regular,Monday,12
01-05-2023,Hell's Kitchen,3.0,Bakery,Scone,Not Defined,Monday,4
01-05-2023,Hell's Kitchen,3.0,Coffee,Barista Espresso,Not Defined,Monday,15
01-05-2023,Hell's Kitchen,3.0,Coffee,Drip coffee,Large,Monday,13
01-05-2023,Hell's Kitchen,3.0,Coffee,Gourmet brewed coffee,Large,Monday,15
01-05-2023,Hell's Kitchen,3.0,Coffee,Gourmet brewed coffee,Regular,Monday,19
01-05-2023,Hell's Kitchen,3.0,Coffee,Organic brewed coffee,Regular,Monday,12
01-05-2023,Hell's Kitchen,3.0,Tea,Brewed Black tea,Large,Monday,28
01-05-2023,Hell's Kitchen,3.0,Tea,Brewed Chai tea,Large,Monday,13
01-05-2023,Hell's Kitchen,3.0,Tea,Brewed Green tea,Large,Monday,15
01-05-2023,Hell's Kitchen,3.0,Tea,Brewed herbal tea,Large,Monday,18
01-05-2023,Hell's Kitchen,3.1,Coffee,Premium brewed coffee,Regular,Monday,7
01-05-2023,Hell's Kitchen,3.1,Tea,Brewed Chai tea,Large,Monday,12
01-05-2023,Hell's Kitchen,3.25,Bakery,Biscotti,Not Defined,Monday,3
01-05-2023,Hell's Kitchen,3.25,Bakery,Scone,Not Defined,Monday,3
01-05-2023,Hell's Kitchen,3.5,Bakery,Biscotti,Not Defined,Monday,13
01-05-2023,Hell's Kitchen,3.5,Bakery,Pastry,Not Defined,Monday,5
01-05-2023,Hell's Kitchen,3.5,Coffee,Gourmet brewed coffee,Large,Monday,12
01-05-2023,Hell's Kitchen,3.5,Coffee,Organic brewed coffee,Large,Monday,8
01-05-2023,Hell's Kitchen,3.5,Drinking Chocolate,Hot chocolate,Regular,Monday,9
01-05-2023,Hell's Kitchen,3.75,Bakery,Pastry,Not Defined,Monday,15
01-05-2023,Hell's Kitchen,3.75,Coffee,Barista Espresso,Not Defined,Monday,28
01-05-2023,Hell's Kitchen,3.75,Coffee,Premium brewed coffee,Large,Monday,7
01-05-2023,Hell's Kitchen,3.75,Drinking Chocolate,Hot chocolate,Regular,Monday,17
01-05-2023,Hell's Kitchen,4.0,Tea,Brewed Chai tea,Large,Monday,11
01-05-2023,Hell's Kitchen,4.25,Coffee,Barista Espresso,Large,Monday,6
01-05-2023,Hell's Kitchen,4.25,Coffee,Barista Espresso,Regular,Monday,18
01-05-2023,Hell's Kitchen,4.5,Bakery,Scone,Not Defined,Monday,4
01-05-2023,Hell's Kitchen,4.5,Drinking Chocolate,Hot chocolate,Large,Monday,10
01-05-2023,Hell's Kitchen,4.75,Drinking Chocolate,Hot chocolate,Large,Monday,11
01-05-2023,Lower Manhattan,2.0,Coffee,Drip coffee,Small,Monday,11
01-05-2023,Lower Manhattan,2.0,Coffee,Gourmet brewed coffee,Small,Monday,4
01-05-2023,Lower Manhattan,2.2,Coffee,Gourmet brewed coffee,Small,Monday,5
01-05-2023,Lower Manhattan,2.2,Coffee,Organic brewed coffee,Small,Monday,18
01-05-2023,Lower Manhattan,2.45,Coffee,Premium brewed coffee,Small,Monday,14
01-05-2023,Lower Manhattan,2.5,Coffee,Drip coffee,Regular,Monday,15
01-05-2023,Lower Manhattan,2.5,Coffee,Gourmet brewed coffee,Regular,Monday,10
01-05-2023,Lower Manhattan,2.5,Tea,Brewed Black tea,Regular,Monday,12
01-05-2023,Lower Manhattan,2.5,Tea,Brewed Chai tea,Regular,Monday,27
01-05-2023,Lower Manhattan,2.5,Tea,Brewed Green tea,Regular,Monday,5
01-05-2023,Lower Manhattan,2.5,Tea,Brewed herbal tea,Regular,Monday,13
01-05-2023,Lower Manhattan,2.55,Tea,Brewed Chai tea,Regular,Monday,15
01-05-2023,Lower Manhattan,3.0,Bakery,Scone,Not Defined,Monday,7
01-05-2023,Lower Manhattan,3.0,Coffee,Barista Espresso,Not Defined,Monday,14
01-05-2023,Lower Manhattan,3.0,Coffee,Drip coffee,Large,Monday,12
01-05-2023,Lower Manhattan,3.0,Coffee,Gourmet brewed coffee,Large,Monday,9
01-05-2023,Lower Manhattan,3.0,Coffee,Gourmet brewed coffee,Regular,Monday,12
01-05-2023,Lower Manhattan,3.0,Coffee,Organic brewed coffee,Regular,Monday,10
01-05-2023,Lower Manhattan,3.0,Tea,Brewed Black tea,Large,Monday,17
01-05-2023,Lower Manhattan,3.0,Tea,Brewed Chai tea,Large,Monday,9
01-05-2023,Lower Manhattan,3.0,Tea,Brewed Green tea,Large,Monday,14
01-05-2023,Lower Manhattan,3.0,Tea,Brewed herbal tea,Large,Monday,26
01-05-2023,Lower Manhattan,3.1,Coffee,Premium brewed coffee,Regular,Monday,5
01-05-2023,Lower Manhattan,3.1,Tea,Brewed Chai tea,Large,Monday,10
01-05-2023,Lower Manhattan,3.25,Bakery,Biscotti,Not Defined,Monday,6
01-05-2023,Lower Manhattan,3.25,Bakery,Scone,Not Defined,Monday,12
01-05-2023,Lower Manhattan,3.5,Bakery,Biscotti,Not Defined,Monday,9
01-05-2023,Lower Manhattan,3.5,Bakery,Pastry,Not Defined,Monday,5
01-05-2023,Lower Manhattan,3.5,Coffee,Gourmet brewed coffee,Large,Monday,14
01-05-2023,Lower Manhattan,3.5,Coffee,Organic brewed coffee,Large,Monday,10
01-05-2023,Lower Manhattan,3.5,Drinking Chocolate,Hot chocolate,Regular,Monday,2
01-05-2023,Lower Manhattan,3.75,Bakery,Pastry,Not Defined,Monday,11
01-05-2023,Lower Manhattan,3.75,Bakery,Scone,Not Defined,Monday,2
01-05-2023,Lower Manhattan,3.75,Coffee,Barista Espresso,Not Defined,Monday,21
01-05-2023,Lower Manhattan,3.75,Coffee,Premium brewed coffee,Large,Monday,12
01-05-2023,Lower Manhattan,3.75,Drinking Chocolate,Hot chocolate,Regular,Monday,14
01-05-2023,Lower Manhattan,4.0,Tea,Brewed Chai tea,Large,Monday,4
01-05-2023,Lower Manhattan,4.25,Coffee,Barista Espresso,Large,Monday,8
01-05-2023,Lower Manhattan,4.25,Coffee,Barista Espresso,Regular,Monday,15
01-05-2023,Lower Manhattan,4.5,Bakery,Scone,Not Defined,Monday,4
01-05-2023,Lower Manhattan,4.5,Drinking Chocolate,Hot chocolate,Large,Monday,11
01-05-2023,Lower Manhattan,4.75,Drinking Chocolate,Hot chocolate,Large,Monday,16
01-06-2023,Astoria,2.0,Coffee,Drip coffee,Small,Thursday,12
01-06-2023,Astoria,2.0,Coffee,Gourmet brewed coffee,Small,Thursday,12
01-06-2023,Astoria,2.2,Coffee,Gourmet brewed coffee,Small,Thursday,20
01-06-2023,Astoria,2.2,Coffee,Organic brewed coffee,Small,Thursday,10
01-06-2023,Astoria,2.45,Coffee,Premium brewed coffee,Small,Thursday,15
01-06-2023,Astoria,2.5,Coffee,Drip coffee,Regular,Thursday,12
01-06-2023,Astoria,2.5,Coffee,Gourmet brewed coffee,Regular,Thursday,15
01-06-2023,Astoria,2.5,Tea,Brewed Black tea,Regular,Thursday,21
01-06-2023,Astoria,2.5,Tea,Brewed Chai tea,Regular,Thursday,45
01-06-2023,Astoria,2.5,Tea,Brewed Green tea,Regular,Thursday,12
